"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","foreign","no_dur","durables","manuf","energy","chemical","bus_eq","telco","utilities","shops","health","finance","fama","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"555","MTG",107107,"024379","55284810","53202","402010","40","40201050","WI","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,-0.00021622048910714,0.000920623849999993,NA,0.00596718255833334,0.0121505856057738,0.0150732782067291,0.0126541501633354,0.0147195914793016,0.0164782788776667,0.0162684913625,-0.100041707806007,-0.122600076920178,0.135980487790952,NA,-0.000206113434914683,-0.000206113434914683,-0.000168016469185014,-0.000105494841413463,-9.82619208447942e-05,-9.17280184987573e-05,-6.03835598959969e-05,0.000273494485799725,0.000223736483420606,-0.000186570833260355,NA,-0.000168218623611111,-0.000187166029262897,-0.000155523674249771,-9.61764451912736e-05,-9.07826817717209e-05,-8.54816210311357e-05,-5.62192949175825e-05,0.000276609127824677,0.00022581480945188,-0.00018501351224788,NA,0.000144709448385044,0.000144709448385044,0.00012424580440988,6.88536161750815e-05,6.54825775029791e-05,6.35523983950154e-05,1.59619646551203e-05,0.000304642229635906,0.000243403320577329,0.000184751324625174,NA,0.000287457189198359,0.000216083318791702,0.0001713054991835,0.000103955519653765,9.36564737161333e-05,8.70822457818255e-05,3.51456664790838e-05,0.000289656200250073,0.000233532038701432,0.000192162336529242
"556","MGM",107110,"014418","55295310","89109","253010","25","25301010","NV","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.00172911807285711,0.00374321054857145,0.00557114615669643,0.0100259968504464,0.0183228756280357,0.0156481775203542,0.0154545846884226,0.0176417294271111,0.0177398949568749,0.0231676568816874,0.0245826033105556,0.0174943186209521,-0.0112370380857142,-0.000384202808383932,-0.000276562625919644,-0.000276562625919644,-0.000152956697225242,-0.00011250382471775,-0.000104688232593776,-8.79713015605375e-05,-7.85294461861916e-05,-6.26122883224615e-05,-2.88212075833547e-05,1.77618577514676e-05,-0.000182793560812498,-0.000209426210062499,-0.000242994417991071,-0.000130823812876733,-9.59948699987797e-05,-9.14376242009186e-05,-7.6904859386283e-05,-7.11518180700219e-05,-5.7094226745162e-05,-2.51391372438404e-05,2.05208885401174e-05,0.000201761145687048,0.000215158639390005,0.000215158639390005,0.000109186032450108,7.58625994793679e-05,7.1908889251961e-05,5.97956814567956e-05,3.41078509453151e-05,3.14645444862806e-05,9.15437042663125e-06,1.95813663866489e-05,0.000930872151341886,0.000328664775649747,0.000271911707519876,0.000146605637810463,0.000103773944461271,9.4311416145331e-05,7.85054841369727e-05,5.00781896315233e-05,4.40471543197657e-05,1.74219079942886e-05,1.33720642587549e-05
"557","MSM",107128,"061732","55353010","11747","201070","20","20107010","NY","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,0.00241408117267857,0.00220802360767856,NA,0.00335100067383929,0.004287920175,-0.0011146295058889,-0.00211234394933334,-0.00272276376761907,-0.00297927619022222,NA,NA,NA,NA,NA,-3.12306500386906e-05,-3.12306500386906e-05,3.87770404238183e-05,3.71018452623927e-05,3.37950325019581e-05,2.963383166429e-05,NA,NA,NA,NA,NA,-3.80992355386908e-05,-3.46649427886907e-05,3.65126715776644e-05,3.54128488279664e-05,3.24393906269581e-05,2.85016472412131e-05,NA,NA,NA,NA,NA,3.01733364909478e-05,3.01733364909478e-05,8.25477051989526e-05,7.37430705007744e-05,6.65743758437732e-05,5.7809451768032e-05,NA,NA,NA,NA,NA,0.000157337801125938,6.35822323174952e-05,2.07308466439352e-05,2.76337743654746e-05,2.95655986825457e-05,2.69010224905233e-05,NA,NA,NA,NA
"558","MCBC",107138,"107325","55422510","49424","401010","40","40101015","MI","A-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00363832188178569,0.00435364723244046,NA,0.00874675188991071,0.0138551818980357,0.00627735399642362,0.00779351935911112,0.00890996359176984,0.0102886476730555,NA,NA,NA,NA,NA,-0.000170281000270834,-0.000170281000270834,-2.90003529081091e-05,-3.40589957157822e-05,-3.46818533551589e-05,-3.65402516003838e-05,NA,NA,NA,NA,NA,-0.000146436821915675,-0.000158358911093255,-2.11396347690457e-05,-2.81956731694317e-05,-2.99757655219038e-05,-3.26098925308521e-05,NA,NA,NA,NA,NA,0.000108877013741196,0.000108877013741196,1.47703118670252e-05,2.58222952259957e-06,1.90251001334376e-06,8.36463149664182e-06,NA,NA,NA,NA,NA,0.000265675387502923,0.000187276200622059,3.6921459702775e-05,3.59747476319235e-05,3.28495574663162e-05,3.42105172815419e-05,NA,NA,NA,NA
"559","MAC",107141,"029868","55438210","90401-1452","601070","60","60107010","CA","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,-0.00645474118898808,-0.00854212073214281,NA,0.00421708021428572,0.0148889016175595,0.0206297801699167,0.0196185829714286,0.0252476905208889,0.0316869926836665,0.0447435161874997,0.00729746952271338,-0.0517382276074088,0.0283082256646428,NA,-0.000355727380109127,-0.000355727380109127,-0.000297632102845107,-0.000213715771806694,-0.000208568629670243,-0.000209569966333267,-0.000187539404309479,-3.76772896210999e-05,8.27851671269118e-05,-4.76205025392204e-05,NA,-0.000425306698214284,-0.000390517039161706,-0.000320570339583072,-0.000230825440193208,-0.000222301389822577,-0.000221039084702249,-0.000195185483222134,-4.33961376845375e-05,7.89691167737953e-05,-5.04799265709392e-05,NA,0.000294323393579488,0.000294323393579488,0.000253861438069973,0.000177074546568312,0.000175789286328428,0.000181394346229525,0.000143117809068603,6.5295457849189e-06,0.000102452004283635,4.58009939040392e-05,NA,0.000544545263801532,0.00041943432869051,0.000336352164516801,0.0002386045146557,0.000225175181766989,0.000222639709452939,0.000174111854783635,3.03490652591412e-05,8.6686346023347e-05,5.76287508523017e-05
"560","SHOO",107149,"029382","55626910","11104","252030","25","25203020","NY","B+",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00113881511261906,0.0017410640858929,NA,0.0059554188525,0.0107720225923809,0.00537605915166663,0.00760370879419643,0.0123058988290238,0.0208910900605695,NA,NA,NA,NA,NA,-0.000160553457996031,-0.000160553457996031,-4.6563121308215e-05,-5.29909318162079e-05,-7.34676560289787e-05,-0.000108528983230497,NA,NA,NA,NA,NA,-0.000140478492220237,-0.000150515975108134,-3.99450007227882e-05,-4.80544648221601e-05,-6.95054917311245e-05,-0.000105219922937783,NA,NA,NA,NA,NA,9.91494714663928e-05,9.91494714663928e-05,2.79245653308072e-06,1.63497065778262e-05,4.06883126871636e-05,8.03533631267548e-05,NA,NA,NA,NA,NA,0.000259717057807484,0.000179433264636938,5.57268256565174e-05,5.58335392846519e-05,7.23792836755369e-05,0.000106820547688473,NA,NA,NA,NA
"561","MGEE",107154,"006932","55277P10","53788","551010","55","55101010","WI","A-",0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8,-0.000288032448749999,0.000968065071428579,NA,0.000748125180625001,0.00178428281,0.0051198127825,0.00673517676298611,0.00748340317123015,0.00882481586548612,NA,NA,NA,NA,NA,-3.45385876458333e-05,-3.45385876458333e-05,-5.94268706730769e-05,-5.75672886207878e-05,-5.11278659209221e-05,-5.00705951331655e-05,NA,NA,NA,NA,NA,7.33132969345262e-06,-1.36036289761904e-05,-4.56236012205651e-05,-4.72714073078487e-05,-4.2864066446063e-05,-4.31689604069095e-05,NA,NA,NA,NA,NA,2.68653988838051e-05,2.68653988838051e-05,1.56562058979427e-05,2.0926063382406e-05,1.8348522579107e-05,2.18949750294235e-05,NA,NA,NA,NA,NA,0.000111907235893795,4.25209185049948e-05,6.14054261542943e-05,5.50504817703404e-05,4.57378583904754e-05,4.47695851575993e-05,NA,NA,NA,NA
"562","MTW",107200,"006994","56357140","53224","201060","20","20106010","WI","C",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,-0.000706680867142858,7.49941987500218e-05,NA,0.0110332726038095,0.0227732260747619,0.00384539058041662,0.00384435436302978,0.00357227684130952,0.00248306590277782,NA,NA,NA,NA,NA,-0.000391331782365079,-0.000391331782365079,-5.00227631599942e-05,-3.73035674604315e-05,-2.81510375556078e-05,-1.75260811534103e-05,NA,NA,NA,NA,NA,-0.000365275946835317,-0.000378303864600198,-4.14329272710615e-05,-3.08963947891784e-05,-2.30084384378914e-05,-1.32311632089439e-05,NA,NA,NA,NA,NA,0.000329927795835441,0.000329927795835441,6.25209838485996e-06,6.62342222049704e-07,4.62830578620735e-06,1.06495389503317e-05,NA,NA,NA,NA,NA,0.000484514512422564,0.000407221154129002,5.72147522047907e-05,3.86754692516702e-05,2.58822303823038e-05,1.48317879596337e-05,NA,NA,NA,NA
"563","MAN",107204,"014370","56418H10","53212","202020","20","20202010","WI","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.00255571579583334,0.00453691653482144,NA,0.00416166864979167,0.00576762150375,0.00555161489422222,0.00449021430812504,0.005248662144,0.00706305245334719,NA,NA,NA,NA,NA,-5.35317617986109e-05,-5.35317617986109e-05,-3.29219681141636e-05,-1.58565451827189e-05,-1.77167522905701e-05,-2.47655860302959e-05,NA,NA,NA,NA,NA,1.25082628343259e-05,-2.05117494821425e-05,-1.11505314219866e-05,3.82805136855769e-07,-4.68253690249049e-06,-1.38798676842074e-05,NA,NA,NA,NA,NA,7.8722247310275e-06,7.8722247310275e-06,1.08486966609707e-05,2.07846800556629e-05,1.5062591051245e-05,3.41003407344609e-06,NA,NA,NA,NA,NA,0.000106730302752922,4.9429039010947e-05,2.69323563557158e-05,7.39626932563603e-06,7.55632884690286e-06,1.54804924348972e-05,NA,NA,NA,NA
"564","ELS",107205,"027875","29472R10","60606-2682","601060","60","60106020","IL","A+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0.00217469274529761,0.00352189985,NA,-0.00293265656544643,-0.00804000587619047,-0.0043088485013889,-0.00279228940374603,0.00794379631428572,0.0145040211118472,NA,NA,NA,NA,NA,0.000170244977024801,0.000170244977024801,7.1247706007544e-05,4.07129684347839e-05,-3.79546287433428e-05,-6.77435624535693e-05,NA,NA,NA,NA,NA,0.000215151880514881,0.000192698428769841,8.60521796855923e-05,5.1755649620869e-05,-2.90914241071429e-05,-6.03413256145452e-05,NA,NA,NA,NA,NA,0.00023164896355444,0.00023164896355444,0.000115018370782678,7.73541936731656e-05,5.17528540152772e-06,3.95679423498274e-05,NA,NA,NA,NA,NA,9.59133149276336e-05,0.000163781139241037,7.0270354751863e-05,4.39765751583772e-05,3.19652160515553e-05,6.1941950365235e-05,NA,NA,NA,NA
"565","MCS",107215,"007022","56633010","53202-4125","502020","50","50202010","WI","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.000447045126190492,0.000761934023809502,NA,-0.00338418696122023,-0.00632132879624997,0.0114463333966042,0.0140858196495557,0.00746316460496034,0.00432066824204174,NA,NA,NA,NA,NA,9.79047278343247e-05,9.79047278343247e-05,-0.000130696467283458,-0.000119121842424149,-5.20408534944134e-05,-2.61962272979793e-05,NA,NA,NA,NA,NA,0.000138204032834325,0.000118054380334325,-0.000117410982118623,-0.000109212177260215,-4.4087043297045e-05,-1.95534847155618e-05,NA,NA,NA,NA,NA,0.000159308714363963,0.000159308714363963,8.69258025083234e-05,8.24806171857674e-05,1.92615101525983e-05,1.97939280576266e-06,NA,NA,NA,NA,NA,1.89654672470771e-05,8.91370908055201e-05,0.000133192807052352,0.000116991251722707,4.69608352414573e-05,2.11541094662515e-05,NA,NA,NA,NA
"566","MAR",107248,"028930","57190320","20814","253010","25","25301020","MD","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.00497607317690477,0.010192898385,0.00478208484,0.0119374339696131,0.0188987947623214,0.0202204901113403,0.0183537550125714,0.022028558663238,0.0265545763554861,0.0242517035334167,0.0253654125476191,0.0341969448140288,0.0351613935771428,1.93988336904768e-05,-0.000232045359756944,-0.000232045359756944,-0.000167521065213577,-0.000109653129800546,-0.00011218740451535,-0.00011856320427792,-7.06067046026077e-05,-5.58612037553817e-05,-5.34202406528776e-05,-4.13497539729289e-05,0.0005410813545,-5.81511861537695e-05,-0.000145098272955357,-0.000110193315674069,-6.68922674391097e-05,-7.78661860410397e-05,-8.98993295081656e-05,-5.1497454756105e-05,-4.1568531952381e-05,-4.3883083051241e-05,-3.42034180714285e-05,0.000201840496387361,0.000170641373227306,0.000170641373227306,0.000123750400438442,7.30119045621643e-05,7.94080611735353e-05,9.03875841741776e-05,2.61851093617311e-05,2.47134599192007e-05,3.37534034961542e-05,3.95302453377476e-05,0.000206997236029387,0.000177389751741017,0.000174015562484161,0.000125975140607798,7.46713419016015e-05,8.0739977985452e-05,9.14999542588553e-05,3.04238263176063e-05,2.85214595269848e-05,3.61658538016892e-05,4.1352242352791e-05
"567","MRTN",107250,"012625","57307510","54755","203040","20","20304030","WI","B+",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.0076292505763095,0.00687017595886903,NA,0.00931822835086309,0.0110072061254167,-0.00206029274172221,-0.0053570791022222,-0.00568756634888094,-0.00245470709900002,NA,NA,NA,NA,NA,-5.62992591517863e-05,-5.62992591517863e-05,0.000106478498000348,0.000106445325233866,8.76106376657266e-05,5.5406360853349e-05,NA,NA,NA,NA,NA,-8.16017463998019e-05,-6.89505027757941e-05,9.81370186878159e-05,0.000100223402140092,8.26167257088814e-05,5.12356211970827e-05,NA,NA,NA,NA,NA,5.10472737785217e-06,5.10472737785216e-06,0.000150249162775483,0.000143086550472248,0.000120389981007542,8.3581980957091e-05,NA,NA,NA,NA,NA,0.000200840311987049,9.78677923045986e-05,8.23551937540866e-05,9.24443276776003e-05,7.97429337644691e-05,4.9634996446393e-05,NA,NA,NA,NA
"568","MLM",107253,"029733","57328410","27612","151020","15","15102010","NC","A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.0027194575117262,0.00507973560714287,NA,0.00473302750491072,0.00674659749809524,0.00864521097519444,0.00860445823463295,0.00908064832386508,0.00807583868920835,0.00627175314999995,NA,NA,NA,NA,-6.71189997728173e-05,-6.71189997728173e-05,-6.51181699282224e-05,-4.82377108434979e-05,-4.18499395535453e-05,-2.94306658103415e-05,-1.30120719350687e-05,NA,NA,NA,NA,1.15569367410718e-05,-2.77810315158728e-05,-3.91810480005667e-05,-2.88911690777875e-05,-2.63217941889619e-05,-1.64621048465136e-05,-4.36636462585012e-06,NA,NA,NA,NA,5.71501324317885e-06,5.71501324317885e-06,2.13475051530882e-05,1.15964856051162e-05,9.07059621173017e-06,1.25504570659953e-06,3.14095233058078e-05,NA,NA,NA,NA,0.000107681628846176,5.66983210446772e-05,5.49628729342959e-05,3.66702435402793e-05,2.91955861333743e-05,1.80627295972034e-05,1.67072638126485e-05,NA,NA,NA
"569","MAS",107255,"007085","57459910","48152","201020","20","20102010","MI","B+",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.00140074039494046,0.00273363409523809,NA,0.00404144216127976,0.00668214392761905,0.00823968986560417,0.00642719205368252,0.00758001013694446,0.00897158042137501,0.00736721830866669,0.00785736884356648,NA,NA,NA,-8.80233922113098e-05,-8.80233922113098e-05,-7.51532908864144e-05,-4.1200423432312e-05,-4.0653090407921e-05,-4.15980221232667e-05,-2.18552304532096e-05,-1.76893930099343e-05,NA,NA,NA,-4.35936022013889e-05,-6.58084972063494e-05,-6.05061073666602e-05,-3.02750652331511e-05,-3.18840529059629e-05,-3.42744303633896e-05,-1.69728359466249e-05,-1.4037629447475e-05,NA,NA,NA,2.66194056816714e-05,2.66194056816714e-05,3.13826261112801e-05,4.55919819393018e-06,7.8737470661059e-06,1.34224020195247e-05,2.2566364787667e-05,1.34583508262467e-05,NA,NA,NA,0.000162832167788636,9.47257867351538e-05,7.62879323003894e-05,3.80541396956429e-05,3.47578448503753e-05,3.58750551140794e-05,4.10079249187375e-06,9.90557022078775e-07,NA,NA
"570","MTRX",107276,"023195","57685310","74103","201030","20","20103010","OK","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.00174483351053572,0.00460436958285714,NA,0.004538358478125,0.00733188344571429,0.011373338262,0.0154041298349147,0.00346420901542853,-0.00435743490000009,NA,NA,NA,NA,NA,-9.31174989196428e-05,-9.31174989196428e-05,-0.000105807744521586,-0.000111961445281795,-1.13116809532421e-05,3.35289473106363e-05,NA,NA,NA,NA,NA,2.20037015773774e-06,-4.54585643809525e-05,-7.43842711993725e-05,-8.85226250168652e-05,7.50105636466191e-06,4.9240683971743e-05,NA,NA,NA,NA,NA,3.17135123900043e-05,3.17135123900043e-05,6.20370797464516e-05,7.5320220043413e-05,2.1467662388573e-05,6.17045674143783e-05,NA,NA,NA,NA,NA,0.00011703819542951,7.4375853909757e-05,9.01660961331017e-05,9.63016994793569e-05,4.62726442024955e-06,4.76400592210533e-05,NA,NA,NA,NA
"571","MAT",107280,"007116","57708110","90245-5012","252020","25","25202010","CA","C",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00201656060035712,0.00382015942446429,0.00318948211222222,0.00495296073651785,0.00788936087267859,0.0075106929751389,0.00366142159955357,0.00453807948104761,0.00574733208562502,0.0192121958924999,0.0334069953848363,0.031770106782263,0.0190238254956845,-0.00011729215118651,-9.78800045386911e-05,-9.78800045386911e-05,-6.0375081041558e-05,-1.34824672065283e-05,-1.65889400045427e-05,-2.04987444245489e-05,-6.29876750627942e-05,-8.60011911903539e-05,-5.43940515208516e-05,-2.32976231442841e-05,6.30677312242073e-05,-3.77600437351188e-05,-6.78200241369049e-05,-4.0555313743677e-05,1.30112971238296e-06,-4.72315826699552e-06,-1.05888607756084e-05,-5.63810859635005e-05,-8.10598245489644e-05,-5.10967959009117e-05,-2.08269398235894e-05,6.51495115103743e-05,3.64760180090526e-05,3.64760180090526e-05,1.66044162664237e-05,2.31587580318535e-05,1.61904033372724e-05,7.6768756791931e-06,1.85660798219176e-05,5.48534473541729e-05,3.47272143641282e-05,2.14781145091029e-05,0.00068501085930518,0.000156998609322366,9.67373136657094e-05,5.63371386774062e-05,6.47794475010884e-06,7.59695021140788e-06,1.21894855262982e-05,3.53074575250019e-05,6.80127521235681e-05,4.33795666513599e-05,2.79757641049518e-05
"572","MATW",107281,"030477","57712810","15212-5851","202010","20","20201070","PA","B-",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,0.000470487524345249,0.00070743799761905,NA,-0.00961581871449405,-0.0197021249533334,0.0150880473159722,0.020457319617875,0.0231510032923491,0.0233006513164028,NA,NA,NA,NA,NA,0.00033621020796131,0.00033621020796131,-0.000160632525182714,-0.000163826492569916,-0.000149213919526341,-0.000125440460395921,NA,NA,NA,NA,NA,0.000344108557070437,0.000340159382515873,-0.000158028673828057,-0.000161884275575869,-0.000147655034833751,-0.000124138534718592,NA,NA,NA,NA,NA,0.000397614194490949,0.000397614194490949,0.00011686186040758,0.000127185267331534,0.000116434576184526,9.72648402921786e-05,NA,NA,NA,NA,NA,0.000224869991483189,0.000311242092987069,0.000173810498761786,0.000169663350038361,0.000150528826778163,0.000125739159469282,NA,NA,NA,NA
"573","MXIM",107289,"014256","57772K10","95134","453010","45","45301020","CA","B+",0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,0.00231182700565477,0.00340956311875001,NA,0.0044257659025,0.00653970479934524,0.00489592406875,0.00371351487626786,0.00356196763764285,0.00441149746194444,0.00904310567414584,0.0118836653234376,0.0155618979138561,0.0240961849771428,NA,-7.04646298948411e-05,-7.04646298948411e-05,-2.83966710230245e-05,-1.14892448410909e-05,-8.22460942097418e-06,-1.15366508587344e-05,-2.46566984193812e-05,-2.62242145692679e-05,-2.42231643659988e-05,-2.98415862623124e-05,NA,-3.38734261249998e-05,-5.21690280099205e-05,-1.63336368131868e-05,-2.49140784850701e-06,-1.00266130850551e-06,-5.50513375381555e-06,-2.06356870161019e-05,-2.3216718369007e-05,-2.22163341775249e-05,-2.8337838162182e-05,NA,9.06064336520264e-06,9.06064336520265e-06,1.53739937521097e-05,2.51519803972909e-05,2.45547339208409e-05,1.66389692450075e-05,1.97648968214954e-05,4.92352926691306e-06,4.5563272092754e-06,2.80220776271312e-05,NA,0.000153111991712247,8.1086317538725e-05,3.2115461746916e-05,1.02704823109988e-05,3.87645325291788e-06,7.10575850450531e-06,4.37941422396706e-07,1.01696459436107e-05,1.44991049279731e-05,3.54866624435444e-05
"574","MKC",107315,"007146","57978020","21031","302020","30","30202030","MD","A-",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00157141233791666,0.00236559856696428,NA,0.00295439964333333,0.00433738694875,0.00514280367574999,0.0057934567556746,0.00667092706519841,0.00683168963406945,NA,NA,NA,NA,NA,-4.60995768472222e-05,-4.60995768472222e-05,-3.92460586575091e-05,-3.46069214570323e-05,-3.35494389952747e-05,-2.8902622506334e-05,NA,NA,NA,NA,NA,-1.96267025456351e-05,-3.28631396964286e-05,-3.05187374591837e-05,-2.80971982681174e-05,-2.83245295936456e-05,-2.45389619071713e-05,NA,NA,NA,NA,NA,1.53044096824163e-05,1.53044096824163e-05,4.52460611762516e-06,2.0343037813495e-06,7.70095653459553e-07,7.27002402592033e-07,NA,NA,NA,NA,NA,0.000138865268132882,6.17804292252331e-05,4.63005623929129e-05,3.58762727306092e-05,3.1198321538058e-05,2.61395866578611e-05,NA,NA,NA,NA
"575","MCD",107318,"007154","58013510","60607","253010","25","25301040","IL","A",0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9,0.00169935780220238,0.00275173571428572,0.001110213011875,0.00259014643395833,0.00348093506571428,0.00375926890688193,0.00369130685559326,0.00426440086703968,0.00459395226929166,0.00618934092156249,0.00797407354742562,0.00953033064561103,0.00575895865023805,5.89144790327381e-05,-2.9692954391865e-05,-2.9692954391865e-05,-2.26363857657094e-05,-1.63274512573023e-05,-1.6875283321298e-05,-1.59043652037873e-05,-1.64468246130407e-05,-1.71910020417075e-05,-1.43162209203083e-05,-5.56109705210366e-06,0.000164152270241072,5.3863093442462e-06,-1.21533225238094e-05,-1.10717933252331e-05,-7.70140279760283e-06,-9.95174442601293e-06,-1.01220689835492e-05,-1.25919604662153e-05,-1.43077748853148e-05,-1.23923124887117e-05,-4.11948347390731e-06,0.000241356141729622,3.17110321377734e-05,3.17110321377734e-05,2.11342790094249e-05,2.03137739810795e-05,1.59040600205171e-05,1.22712548999547e-05,2.79747706278359e-05,1.39567417944735e-05,5.35061623641511e-06,3.74158841692241e-06,0.000583926320288315,0.000113852256243001,4.10706120526139e-05,2.68536182589623e-05,1.54804772600946e-05,1.28255363704253e-05,1.17226937342389e-05,8.48166797228336e-06,1.26070245991853e-06,4.67508323915996e-06,1.12683077552698e-05
