"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","vol_30_0","vol_30_1","vol_60_0","vol_60_1","sigma_term_m","sigma_term_bs","sigma_term_bs1","baseline0","baseline1","s_sigma_term_bs0","s_sigma_term_bs1","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","gelection","sector","dem_mean","rep_mean","first_dem","first_rep","std","std_c","uncertain","dem_win","inc_win","incparty_win","surprise","min_mean","min_first","tight","margin1","margin2","tight_c","margin1_c","margin2_c","margin2_p","closeness","margin","dem","inc","incparty","emovet_party","emove1_party","emove2_party","emovet_c_party","emove1_c_party","emove2_c_party","emove2_p_party","emoveclose_party","emoveuncertain_party","emovet_inc","emove1_inc","emove2_inc","emovet_c_inc","emove1_c_inc","emove2_c_inc","emove2_p_inc","emoveclose_inc","emoveuncertain_inc","emovet_incparty","emove1_incparty","emove2_incparty","emovet_c_incparty","emove1_c_incparty","emove2_c_incparty","emove2_p_incparty","emoveclose_incparty","emoveuncertain_incparty","unemploy_aug","unemploy_sep","unemploy_oct","gdp"
"668","MTSC",107133,"006900","55377710","55344-2290","452030","45","45203010","MN","B-",0.862152,0.804624,0.798294,0.7670715,0.0111932536676786,0.0252458953971428,0.0140526417294643,0.00210809741971429,0.00210070472558928,11.975677765672,6.6894892739018,NA,0.0114150344914286,0.0116368153151786,0.00634444701872223,-0.00613871542771433,-0.00867756318799999,NA,NA,NA,NA,NA,NA,-7.3926941250007e-06,-7.3926941250007e-06,5.32835895489707e-05,0.00014206532045404,0.000130729058261043,NA,NA,NA,NA,NA,NA,0.000461028696857142,0.000226818001366071,0.000207708223938688,0.000257250908400469,0.000223180648586466,NA,NA,NA,NA,NA,0,"45",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.2,5.5,332320.1
"669","MCBC",107138,"107325","55422510","49424","401010","40","40101015","MI","A-",0.5185245,0.442035,0.500582,0.4386235,0.00363832188178569,0.00435364723244046,0.000715325350654778,0.000921813572808533,0.000751532572537698,4.72291508919314,0.951822152218022,NA,0.00874675188991071,0.0138551818980357,0.00627735399642362,0.00779351935911112,0.00890996359176984,0.0102886476730555,NA,NA,NA,NA,NA,-0.000170281000270834,-0.000170281000270834,-2.90003529081091e-05,-3.40589957157822e-05,-3.46818533551589e-05,-3.65402516003838e-05,NA,NA,NA,NA,NA,-0.000146436821915675,-0.000158358911093255,-2.11396347690457e-05,-2.81956731694317e-05,-2.99757655219038e-05,-3.26098925308521e-05,NA,NA,NA,NA,0,"40",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,8.7,7.5,452637.8
"670","MAC",107141,"029868","55438210","90401-1452","601070","60","60107010","CA","B-",0.764495,0.740965,0.78761,0.7468575,-0.00645474118898808,-0.00854212073214281,-0.00208737954315476,0.00260399372688492,0.00224826634677579,-3.28039220830286,-0.9284396157725,NA,0.00421708021428572,0.0148889016175595,0.0206297801699167,0.0196185829714286,0.0252476905208889,0.0316869926836665,0.0447435161874997,0.00729746952271338,-0.0517382276074088,0.0283082256646428,NA,-0.000355727380109127,-0.000355727380109127,-0.000297632102845107,-0.000213715771806694,-0.000208568629670243,-0.000209569966333267,-0.000187539404309479,-3.76772896210999e-05,8.27851671269118e-05,-4.76205025392204e-05,NA,-0.000425306698214284,-0.000390517039161706,-0.000320570339583072,-0.000230825440193208,-0.000222301389822577,-0.000221039084702249,-0.000195185483222134,-4.33961376845375e-05,7.89691167737953e-05,-5.04799265709392e-05,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,9.3,2742917.6
"671","SHOO",107149,"029382","55626910","11104","252030","25","25203020","NY","B+",0.548531,0.50086,0.5418245,0.4983285,0.00113881511261906,0.0017410640858929,0.00060224897327381,0.00113595761761706,0.000975404159621032,1.53268401821644,0.61743531369376,NA,0.0059554188525,0.0107720225923809,0.00537605915166663,0.00760370879419643,0.0123058988290238,0.0208910900605695,NA,NA,NA,NA,NA,-0.000160553457996031,-0.000160553457996031,-4.6563121308215e-05,-5.29909318162079e-05,-7.34676560289787e-05,-0.000108528983230497,NA,NA,NA,NA,NA,-0.000140478492220237,-0.000150515975108134,-3.99450007227882e-05,-4.80544648221601e-05,-6.95054917311245e-05,-0.000105219922937783,NA,NA,NA,NA,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,10.1,9.2,1404848.2
"672","MGEE",107154,"006932","55277P10","53788","551010","55","55101010","WI","A-",0.3177815,0.307735,0.3113185,0.2990405,-0.000288032448749999,0.000968065071428579,0.00125609752017858,0.000368465615643849,0.000333927027998016,2.62728740573799,3.76159284772253,NA,0.000748125180625001,0.00178428281,0.0051198127825,0.00673517676298611,0.00748340317123015,0.00882481586548612,NA,NA,NA,NA,NA,-3.45385876458333e-05,-3.45385876458333e-05,-5.94268706730769e-05,-5.75672886207878e-05,-5.11278659209221e-05,-5.00705951331655e-05,NA,NA,NA,NA,NA,7.33132969345262e-06,-1.36036289761904e-05,-4.56236012205651e-05,-4.72714073078487e-05,-4.2864066446063e-05,-4.31689604069095e-05,NA,NA,NA,NA,0,"55",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,5.7,5.1,298690.5
"673","MANH",107198,"109826","56275010","30339","451030","45","45103010","GA","B+",0.506828,0.459328,0.462715,0.433275,0.00464630104761906,0.0101832024664286,0.00553690141880952,0.000679903654230159,0.000652667617722222,14.9774198198108,8.48349338692952,NA,0.00546338214285714,0.00628046323809523,0.00509368991805556,0.000537920265968257,0.000149157044928549,NA,NA,NA,NA,NA,NA,-2.72360365079362e-05,-2.72360365079362e-05,-4.91636121358799e-06,3.36752523086131e-05,2.95864737019112e-05,NA,NA,NA,NA,NA,NA,0.000157327344119047,6.50456538055556e-05,5.59287093227803e-05,7.90596901677075e-05,6.60134567203949e-05,NA,NA,NA,NA,NA,0,"45",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.3,5.5,539836.8
"674","MTW",107200,"006994","56357140","53224","201060","20","20106010","WI","C",0.744729,0.679663,0.7445175,0.6772435,-0.000706680867142858,7.49941987500218e-05,0.000781675065892854,0.00219837830226786,0.00180704651990278,0.0341134183651,0.432570527257322,NA,0.0110332726038095,0.0227732260747619,0.00384539058041662,0.00384435436302978,0.00357227684130952,0.00248306590277782,NA,NA,NA,NA,NA,-0.000391331782365079,-0.000391331782365079,-5.00227631599942e-05,-3.73035674604315e-05,-2.81510375556078e-05,-1.75260811534103e-05,NA,NA,NA,NA,NA,-0.000365275946835317,-0.000378303864600198,-4.14329272710615e-05,-3.08963947891784e-05,-2.30084384378914e-05,-1.32311632089439e-05,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,5.7,5.1,298690.5
"675","MAN",107204,"014370","56418H10","53212","202020","20","20202010","WI","B+",0.4156665,0.371242,0.392076,0.3598605,0.00255571579583334,0.00453691653482144,0.0019812007389881,0.0005343989695625,0.000480867207763889,8.48975539480496,4.12005790164192,NA,0.00416166864979167,0.00576762150375,0.00555161489422222,0.00449021430812504,0.005248662144,0.00706305245334719,NA,NA,NA,NA,NA,-5.35317617986109e-05,-5.35317617986109e-05,-3.29219681141636e-05,-1.58565451827189e-05,-1.77167522905701e-05,-2.47655860302959e-05,NA,NA,NA,NA,NA,1.25082628343259e-05,-2.05117494821425e-05,-1.11505314219866e-05,3.82805136855769e-07,-4.68253690249049e-06,-1.38798676842074e-05,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,5.7,5.1,298690.5
"676","ELS",107205,"027875","29472R10","60606-2682","601060","60","60106020","IL","A+",0.3367495,0.37153,0.3140195,0.3638355,0.00217469274529761,0.00352189985,0.00134720710470239,0.000332604234167659,0.00050284921119246,10.5888605381514,2.67914729647804,NA,-0.00293265656544643,-0.00804000587619047,-0.0043088485013889,-0.00279228940374603,0.00794379631428572,0.0145040211118472,NA,NA,NA,NA,NA,0.000170244977024801,0.000170244977024801,7.1247706007544e-05,4.07129684347839e-05,-3.79546287433428e-05,-6.77435624535693e-05,NA,NA,NA,NA,NA,0.000215151880514881,0.000192698428769841,8.60521796855923e-05,5.1755649620869e-05,-2.90914241071429e-05,-6.03413256145452e-05,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,9.1,8.2,751378.3
"677","MCS",107215,"007022","56633010","53202-4125","502020","50","50202010","WI","B-",0.843974,0.8606505,0.842076,0.8576955,-0.000447045126190492,0.000761934023809502,0.00120897915000002,0.00280115820188889,0.00289906292972321,0.272006780372387,0.417024114104155,NA,-0.00338418696122023,-0.00632132879624997,0.0114463333966042,0.0140858196495557,0.00746316460496034,0.00432066824204174,NA,NA,NA,NA,NA,9.79047278343247e-05,9.79047278343247e-05,-0.000130696467283458,-0.000119121842424149,-5.20408534944134e-05,-2.61962272979793e-05,NA,NA,NA,NA,NA,0.000138204032834325,0.000118054380334325,-0.000117410982118623,-0.000109212177260215,-4.4087043297045e-05,-1.95534847155618e-05,NA,NA,NA,NA,0,"50",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,5.7,5.1,298690.5
"678","HZO",107220,"111103","56790810","33759","255040","25","25504040","FL","B",0.614315,0.594039,0.605862,0.587344,0.000572570713333323,0.00245575147166666,0.00188318075833331,0.00141569288437698,0.00133755402837698,1.73466399299406,1.4079287403578,NA,0.00291673639333333,0.00526090207333334,0.00770490805788884,0.00916607919333333,0.0106355866080715,NA,NA,NA,NA,NA,NA,-7.81388560000002e-05,-7.81388560000002e-05,-7.8377333456654e-05,-7.04385940983607e-05,-6.62040519390668e-05,NA,NA,NA,NA,NA,NA,-1.53661640555558e-05,-4.6752510027778e-05,-5.76830394090349e-05,-5.50026862431695e-05,-5.38147048447686e-05,NA,NA,NA,NA,NA,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.1,7.1,946128.7
"679","MKL",107231,"012909","57053510","23060-6148","403010","40","40301040","VA","C",0.3326665,0.305681,0.326935,0.305074,0.000811851836249992,0.000900120475535719,8.82686392857167e-05,0.000409150746935516,0.000367854830123016,2.19997270511541,0.239955091132549,NA,0.002050729340625,0.00328960684500001,0.00457617191497917,0.00418861617996825,0.00499866965425396,NA,NA,NA,NA,NA,NA,-4.12959168125002e-05,-4.12959168125002e-05,-4.13661547113097e-05,-2.76783962599858e-05,-2.75448540658156e-05,NA,NA,NA,NA,NA,NA,-3.83536288363093e-05,-3.98247728244048e-05,-4.03961696642138e-05,-2.69548828232175e-05,-2.69641393336726e-05,NA,NA,NA,NA,NA,0,"40",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.6,5.8,481349.8
"680","MMC",107244,"007065","57174810","10036-2774","403010","40","40301010","NY","A",0.2966975,0.25203,0.2757625,0.242434,0.0017237079895238,0.00285344049999999,0.00112973251047619,0.000254208358358135,0.000214402253222222,11.2248099095939,5.26921939250916,NA,0.00291789114360119,0.00411207429767857,0.00517015981922916,0.00445204898385714,0.00532636683018254,NA,NA,NA,NA,NA,NA,-3.98061051359129e-05,-3.98061051359129e-05,-3.78730970297292e-05,-2.23634507732241e-05,-2.37017028990706e-05,NA,NA,NA,NA,NA,NA,-2.14835478670646e-06,-2.09772299613097e-05,-2.54584540574634e-05,-1.31033482283373e-05,-1.62692521722536e-05,NA,NA,NA,NA,NA,0,"40",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,10.1,9.2,1404848.2
"681","MAR",107248,"028930","57190320","20814","253010","25","25301020","MD","B+",0.605049,0.5155675,0.568572,0.4938615,0.00497607317690477,0.010192898385,0.00521682520809522,0.00111295216653571,0.00088090680677877,9.15843348122269,5.92210795506473,0.00478208484,0.0119374339696131,0.0188987947623214,0.0202204901113403,0.0183537550125714,0.022028558663238,0.0265545763554861,0.0242517035334167,0.0253654125476191,0.0341969448140288,0.0351613935771428,1.93988336904768e-05,-0.000232045359756944,-0.000232045359756944,-0.000167521065213577,-0.000109653129800546,-0.00011218740451535,-0.00011856320427792,-7.06067046026077e-05,-5.58612037553817e-05,-5.34202406528776e-05,-4.13497539729289e-05,0.0005410813545,-5.81511861537695e-05,-0.000145098272955357,-0.000110193315674069,-6.68922674391097e-05,-7.78661860410397e-05,-8.98993295081656e-05,-5.1497454756105e-05,-4.1568531952381e-05,-4.3883083051241e-05,-3.42034180714285e-05,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7,6.7,367486.6
"682","MRTN",107250,"012625","57307510","54755","203040","20","20304030","WI","B+",0.5125875,0.429503,0.483623,0.4331985,0.0076292505763095,0.00687017595886903,-0.000759074617440469,0.000813636774213294,0.000757337515061508,8.44378742039015,-1.00229369646216,NA,0.00931822835086309,0.0110072061254167,-0.00206029274172221,-0.0053570791022222,-0.00568756634888094,-0.00245470709900002,NA,NA,NA,NA,NA,-5.62992591517863e-05,-5.62992591517863e-05,0.000106478498000348,0.000106445325233866,8.76106376657266e-05,5.5406360853349e-05,NA,NA,NA,NA,NA,-8.16017463998019e-05,-6.89505027757941e-05,9.81370186878159e-05,0.000100223402140092,8.26167257088814e-05,5.12356211970827e-05,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,5.7,5.1,298690.5
"683","MLM",107253,"029733","57328410","27612","151020","15","15102010","NC","A",0.4334815,0.384901,0.4081315,0.3718005,0.0027194575117262,0.00507973560714287,0.00236027809541667,0.00057633504659623,0.000509216046823412,8.81385860038049,4.63512120275969,NA,0.00473302750491072,0.00674659749809524,0.00864521097519444,0.00860445823463295,0.00908064832386508,0.00807583868920835,0.00627175314999995,NA,NA,NA,NA,-6.71189997728173e-05,-6.71189997728173e-05,-6.51181699282224e-05,-4.82377108434979e-05,-4.18499395535453e-05,-2.94306658103415e-05,-1.30120719350687e-05,NA,NA,NA,NA,1.15569367410718e-05,-2.77810315158728e-05,-3.91810480005667e-05,-2.88911690777875e-05,-2.63217941889619e-05,-1.64621048465136e-05,-4.36636462585012e-06,NA,NA,NA,1,"15",55.3694427262941,44.6305572737059,56.122449,43.877551,0.382595441296117,2.80612244897959,1.33333333333333,1,0,0,0,44.6305572737059,43.877551,0,0,0,0.0145614768077108,0.0225545134039139,0.0339662317213949,0,2.16850938548065e-05,0.0931195331596524,1,0,0,0,0,0,0.0145614768077108,0.0225545134039139,0.0339662317213949,0,2.16850938548065e-05,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.7,6,504659.2
"684","MAS",107255,"007085","57459910","48152","201020","20","20102010","MI","B+",0.358865,0.3079545,0.342495,0.298727,0.00140074039494046,0.00273363409523809,0.00133289370029763,0.000419926832638889,0.000331903440427579,6.50978666464223,4.0159080562121,NA,0.00404144216127976,0.00668214392761905,0.00823968986560417,0.00642719205368252,0.00758001013694446,0.00897158042137501,0.00736721830866669,0.00785736884356648,NA,NA,NA,-8.80233922113098e-05,-8.80233922113098e-05,-7.51532908864144e-05,-4.1200423432312e-05,-4.0653090407921e-05,-4.15980221232667e-05,-2.18552304532096e-05,-1.76893930099343e-05,NA,NA,NA,-4.35936022013889e-05,-6.58084972063494e-05,-6.05061073666602e-05,-3.02750652331511e-05,-3.18840529059629e-05,-3.42744303633896e-05,-1.69728359466249e-05,-1.4037629447475e-05,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,8.7,7.5,452637.8
"685","MTZ",107264,"002497","57632310","33134","201030","20","20103010","FL","B",0.517659,0.463049,0.503444,0.4628,0.00340105779619046,0.00345594741547617,5.48896192857098e-05,0.000948178103138889,0.000849021046027778,3.64482938810278,0.0646504813308408,NA,0.00637576950952381,0.00935048122285715,0.0125764703553125,0.00943430637355554,0.0105735923345714,NA,NA,NA,NA,NA,NA,-9.91570571111114e-05,-9.91570571111114e-05,-0.000100828709440901,-4.9452857191517e-05,-4.71877272261906e-05,NA,NA,NA,NA,NA,NA,-9.73274031349211e-05,-9.82422301230163e-05,-0.000100225526811388,-4.90029422793391e-05,-4.68266113098373e-05,NA,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.1,7.1,946128.7
"686","MTRX",107276,"023195","57685310","74103","201030","20","20103010","OK","C",0.7412645,0.715088,0.7281035,0.7066405,0.00174483351053572,0.00460436958285714,0.00285953607232142,0.00202696966057242,0.00193385216165278,2.27155328094889,1.47867356617245,NA,0.004538358478125,0.00733188344571429,0.011373338262,0.0154041298349147,0.00346420901542853,-0.00435743490000009,NA,NA,NA,NA,NA,-9.31174989196428e-05,-9.31174989196428e-05,-0.000105807744521586,-0.000111961445281795,-1.13116809532421e-05,3.35289473106363e-05,NA,NA,NA,NA,NA,2.20037015773774e-06,-4.54585643809525e-05,-7.43842711993725e-05,-8.85226250168652e-05,7.50105636466191e-06,4.9240683971743e-05,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6,5.5,186075.7
"687","MAT",107280,"007116","57708110","90245-5012","252020","25","25202010","CA","C",0.470783,0.4243015,0.4534225,0.415279,0.00201656060035712,0.00382015942446429,0.00180359882410717,0.00075217180128373,0.000654291796745039,5.07883892741583,2.75656646328089,0.00318948211222222,0.00495296073651785,0.00788936087267859,0.0075106929751389,0.00366142159955357,0.00453807948104761,0.00574733208562502,0.0192121958924999,0.0334069953848363,0.031770106782263,0.0190238254956845,-0.00011729215118651,-9.78800045386911e-05,-9.78800045386911e-05,-6.0375081041558e-05,-1.34824672065283e-05,-1.65889400045427e-05,-2.04987444245489e-05,-6.29876750627942e-05,-8.60011911903539e-05,-5.43940515208516e-05,-2.32976231442841e-05,6.30677312242073e-05,-3.77600437351188e-05,-6.78200241369049e-05,-4.0555313743677e-05,1.30112971238296e-06,-4.72315826699552e-06,-1.05888607756084e-05,-5.63810859635005e-05,-8.10598245489644e-05,-5.10967959009117e-05,-2.08269398235894e-05,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,9.3,2742917.6
"688","MATW",107281,"030477","57712810","15212-5851","202010","20","20201070","PA","B-",0.5629935,0.630662,0.5603485,0.6298725,0.000470487524345249,0.00070743799761905,0.000236950473273801,0.00123420318199306,0.00157041338995437,0.573194112558227,0.150884139672731,NA,-0.00961581871449405,-0.0197021249533334,0.0150880473159722,0.020457319617875,0.0231510032923491,0.0233006513164028,NA,NA,NA,NA,NA,0.00033621020796131,0.00033621020796131,-0.000160632525182714,-0.000163826492569916,-0.000149213919526341,-0.000125440460395921,NA,NA,NA,NA,NA,0.000344108557070437,0.000340159382515873,-0.000158028673828057,-0.000161884275575869,-0.000147655034833751,-0.000124138534718592,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.8,8.2,700449.9
"689","MXIM",107289,"014256","57772K10","95134","453010","45","45301020","CA","B+",0.360809,0.30497,0.3403865,0.297315,0.00231182700565477,0.00340956311875001,0.00109773611309523,0.000402947636045635,0.000332483006150794,8.4615538440927,3.30163073837635,NA,0.0044257659025,0.00653970479934524,0.00489592406875,0.00371351487626786,0.00356196763764285,0.00441149746194444,0.00904310567414584,0.0118836653234376,0.0155618979138561,0.0240961849771428,NA,-7.04646298948411e-05,-7.04646298948411e-05,-2.83966710230245e-05,-1.14892448410909e-05,-8.22460942097418e-06,-1.15366508587344e-05,-2.46566984193812e-05,-2.62242145692679e-05,-2.42231643659988e-05,-2.98415862623124e-05,NA,-3.38734261249998e-05,-5.21690280099205e-05,-1.63336368131868e-05,-2.49140784850701e-06,-1.00266130850551e-06,-5.50513375381555e-06,-2.06356870161019e-05,-2.3216718369007e-05,-2.22163341775249e-05,-2.8337838162182e-05,0,"45",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,10,9.3,2742917.6
"690","MMS",107303,"064901","57793310","22102","202020","20","20202030","VA","A-",0.478808,0.3813515,0.38195,0.375902,0.0188677727180357,0.0198503091342857,0.000982536416249977,0.000248073429111111,0.00054434785974504,80.0178769867161,1.8049789278315,NA,0.00997953979901787,0.00109130688000001,0.00204866610677084,-0.00587733043824403,-0.00872022967907935,NA,NA,NA,NA,NA,NA,0.000296274430633929,0.000296274430633929,0.000184825347376537,0.000202828714395736,0.000181500015770494,NA,NA,NA,NA,NA,NA,0.000329025644508928,0.000312650037571429,0.000195622450851812,0.000210882291578113,0.00018796407114056,NA,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.6,5.8,481349.8
"691","MKC",107315,"007146","57978020","21031","302020","30","30202030","MD","A-",0.3083975,0.2651265,0.291845,0.2587595,0.00157141233791666,0.00236559856696428,0.000794186229047623,0.000298563452554564,0.000252463875707341,7.92326906298739,3.14574204655026,NA,0.00295439964333333,0.00433738694875,0.00514280367574999,0.0057934567556746,0.00667092706519841,0.00683168963406945,NA,NA,NA,NA,NA,-4.60995768472222e-05,-4.60995768472222e-05,-3.92460586575091e-05,-3.46069214570323e-05,-3.35494389952747e-05,-2.8902622506334e-05,NA,NA,NA,NA,NA,-1.96267025456351e-05,-3.28631396964286e-05,-3.05187374591837e-05,-2.80971982681174e-05,-2.83245295936456e-05,-2.45389619071713e-05,NA,NA,NA,NA,0,"30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7,6.7,367486.6
"692","MCD",107318,"007154","58013510","60607","253010","25","25301040","IL","A",0.3094375,0.272019,0.2901625,0.2637695,0.00169935780220238,0.00275173571428572,0.00105237791208334,0.000288242009548611,0.000258549055156746,9.54661577122278,4.07032201856367,0.001110213011875,0.00259014643395833,0.00348093506571428,0.00375926890688193,0.00369130685559326,0.00426440086703968,0.00459395226929166,0.00618934092156249,0.00797407354742562,0.00953033064561103,0.00575895865023805,5.89144790327381e-05,-2.9692954391865e-05,-2.9692954391865e-05,-2.26363857657094e-05,-1.63274512573023e-05,-1.6875283321298e-05,-1.59043652037873e-05,-1.64468246130407e-05,-1.71910020417075e-05,-1.43162209203083e-05,-5.56109705210366e-06,0.000164152270241072,5.3863093442462e-06,-1.21533225238094e-05,-1.10717933252331e-05,-7.70140279760283e-06,-9.95174442601293e-06,-1.01220689835492e-05,-1.25919604662153e-05,-1.43077748853148e-05,-1.23923124887117e-05,-4.11948347390731e-06,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,9.1,8.2,751378.3
