"","ticker","sigma_term_m","sigma_term_bs","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","AdRI10_m","AdRI30_m","AdRI60_m","AdRI91_m","AdRI122_m","AdRI152_m","AdRI182_m","AdRI273_m","AdRI365_m","AdRI547_m","AdRI730_m","AdRI10_bs","AdRI30_bs","AdRI60_bs","AdRI91_bs","AdRI122_bs","AdRI152_bs","AdRI182_bs","AdRI273_bs","AdRI365_bs","AdRI547_bs","AdRI730_bs"
"11","ADBE",-2.1799419107144e-05,-0.00133494823619047,0.00156068537622024,0.004725654966875,0.00983586296994048,0.0121751449136597,0.0136111385622679,0.0147974862698333,0.0149007190366667,0.0181033220948125,0.0194528958192064,0.0176571917607301,0.015287892557143,-0.000158248479532738,-0.000158248479532738,-0.000164294373150794,-0.00013403235530513,-0.000111745393289959,-9.74953005851348e-05,-8.19918596471089e-05,-6.63923864978741e-05,-5.33553294200371e-05,-3.23199107492455e-05,-2.09721807893837e-05,-0.000289563361241071,-0.000202020106768849,-0.000186180186768849,-0.000148462562086266,-0.000122508908184085,-0.00010613443753963,-8.92069630376766e-05,-7.12024554249192e-05,-5.69529974120462e-05,-3.47205484404399e-05,-2.27710147853883e-05,2.13439590696678e-05,2.13439590696677e-05,1.48833703855737e-05,8.7319157174002e-06,2.43239217842315e-05,2.10698789653529e-05,2.54861914549443e-05,3.83345411248676e-05,1.48610453715046e-05,6.29042930349372e-06,9.48703839513274e-06,0.00106887561001952,0.000342062563960062,0.000166819891129291,0.00012853626396896,0.00011368618154564,9.27948506159574e-05,8.35889169298589e-05,7.71613179410163e-05,4.40199802164793e-05,2.59387577100908e-05,2.42413780448176e-05
"12","ADI",0.00184229284498512,0.00582249819244047,0.0018612427115873,0.00189914244479167,0.00383764063660715,0.00428679741488194,0.00436017867306945,0.00380373361535714,0.00189821511966666,0.00142737945350004,0.00498720455236607,0.00903044519745543,0.0109858480694445,-1.89498666021853e-06,-1.8949866602185e-06,-3.32557965270338e-05,-2.68626875812838e-05,-2.06384084269208e-05,-1.29042155945528e-05,-3.0726524550299e-07,1.51982927283911e-06,-8.61619645857797e-06,-1.3141046348209e-05,-1.25254181156978e-05,0.000396125548085317,0.000130778524921627,3.30809592638887e-05,1.68758327204234e-05,1.19862255686149e-05,1.3281345901864e-05,2.15619949053506e-05,1.60993360400748e-05,2.28847572623122e-06,-5.86461975322661e-06,-7.07308202329318e-06,0.000177697451942187,0.000177697451942187,0.000145921947009334,9.84377520064464e-05,6.67830630788068e-05,6.35212060252291e-05,5.61984029466616e-05,2.95776746458456e-05,2.98780875899545e-05,1.28884350975428e-05,1.04027572144681e-06,0.000383186700693134,9.26393226958623e-06,5.24412549034466e-05,3.68021308377297e-05,2.08089522070592e-05,2.66209328255369e-05,2.71800410131683e-05,1.01404735239777e-05,1.52214929217982e-05,2.91717097712249e-06,8.5434452827225e-06
"13","ADM",0.000515454522232144,0.00161900966791667,0.00140998351887897,0.00319904151217261,0.00534140283619047,0.00403417228906249,0.00590903279254167,0.00663362700107143,0.00650123570633331,0.00777281668366665,0.00303968534129465,0.0118044703621994,0.039830671491875,-8.94528996646823e-05,-8.94528996646823e-05,-8.04324718993054e-05,-3.86672282069268e-05,-4.42096579533568e-05,-4.02511347292059e-05,-3.28889076049515e-05,-2.65837441810788e-05,-6.91570087414386e-06,-2.06380545520426e-05,-5.38564616022505e-05,2.09026149037698e-05,-5.26677281418649e-05,-6.20398861378967e-05,-2.654024858402e-05,-3.51641239723361e-05,-3.29909035075972e-05,-2.68254177934981e-05,-2.25414176401098e-05,-3.8922621188438e-06,-1.86205862783963e-05,-5.23447422246004e-05,9.01395389377237e-05,9.01395389377237e-05,9.8745271637062e-05,8.66332113808033e-05,4.32118135523708e-05,3.61742868905761e-05,2.36167605872132e-05,1.4741011919277e-06,3.15785831743887e-05,5.39142689370921e-06,4.23713192079995e-05,0.000758409633874681,0.000192710185333078,4.26795904983388e-05,6.61395046671371e-06,2.63413973338918e-05,1.96513165839243e-05,2.12073716856804e-05,2.85002801562069e-05,9.04075507672313e-06,9.83879554804718e-06,5.38151054840298e-05
"14","ADP",0.000301316123794639,0.00243176828839286,0.00126326037857143,0.003187148888125,0.00501401666857142,0.00636642822318749,0.00839061615595237,0.0101514134564762,0.012007804862625,0.0140852841742708,0.00777666248631447,0.0102697731250159,0.0103927840041667,-9.61944254776788e-05,-9.61944254776788e-05,-7.85450090796131e-05,-6.66495835098116e-05,-6.6305737968506e-05,-6.48032719255366e-05,-6.432136669687e-05,-5.04907254596196e-05,-2.0480400993205e-05,-1.82238702033295e-05,-1.38239286032494e-05,0.000116850790982143,-2.51793533244048e-05,-4.30374730029761e-05,-4.32380212614795e-05,-4.88430153078649e-05,-5.07871392637062e-05,-5.2615585572704e-05,-4.26868713768423e-05,-1.46435457477305e-05,-1.43290764837715e-05,-1.09055009805122e-05,8.33980131247272e-05,8.33980131247272e-05,0.000100632734456754,5.86508560779185e-05,2.11157335372216e-05,1.16221496942454e-05,7.81569850470539e-06,2.24328800866132e-05,1.80138830553275e-05,7.80561124242232e-06,2.33878620899848e-06,0.000662461457796308,0.000165221810515618,2.36771773634182e-05,2.33117231441732e-05,4.00202886694206e-05,3.74475523400333e-05,4.69975394648863e-05,4.86457338929394e-05,1.71052855216353e-06,5.54728575342238e-06,1.23758642399415e-05
"15","ADSK",0.00138885392273809,0.00662554762005953,0.00283521897388889,0.00572794907619048,0.00924501683690476,0.0101056196134653,0.0101259186865159,0.0124098308588571,0.0148513754879028,0.0182609905440625,0.0224634452723165,0.0324988746027937,0.0396113810083631,-0.000144636505115079,-0.000144636505115079,-0.000130936048569444,-9.57886339640348e-05,-7.16152849489983e-05,-7.25064272113096e-05,-7.39698987096961e-05,-6.18026982466095e-05,-5.77386064372011e-05,-5.68738952103393e-05,-5.23596261446918e-05,0.000379032864617064,2.99199514623016e-05,-4.36578202807539e-05,-3.82425493780851e-05,-2.86915661184947e-05,-3.80544949920896e-05,-4.51968564167212e-05,-4.26206700512929e-05,-4.33915004171424e-05,-4.73004149592946e-05,-4.51860731346625e-05,3.49559334873266e-05,3.49559334873266e-05,4.82416949669229e-05,2.95118056236953e-05,1.58061865567293e-05,3.91899440847235e-06,1.74642305175314e-05,3.3744852873603e-05,1.92443223886686e-05,3.08444137645875e-05,4.08744837504409e-05,0.000400279384161387,0.000110122505728911,2.4297524641196e-05,1.83162512607787e-05,1.98688394800505e-05,2.47149080684167e-05,3.95788103089035e-05,4.857953256739e-05,3.04584832215755e-05,3.85186242289455e-05,4.66564363940918e-05
"16","AEO",-0.0205255794245238,0.0871899395785714,0.0034816344,0.0514960620490476,0.0219752048214286,0.0217659062873958,0.0285915587250794,0.0378112526971429,0.0454198619663749,0.0508890255696875,0.0534242672632936,0.0530126484702853,0.0179190473267362,-0.00240072138245238,-0.00240072138245238,-0.000708346404099207,-0.000464741601229886,-0.000402599493029535,-0.00038379494816886,-0.000362337590059883,-0.000261591959685756,-0.00020260231969265,-0.000134439173482284,-5.2663872262e-05,0.00837083051785714,0.00118979591765079,0.00108691224595238,0.00071894542078215,0.000480314597159771,0.000324859782114662,0.000229505920946135,0.000132970380984923,9.25086912747338e-05,6.24813365782197e-05,9.48916332216921e-05,0.00222112894384997,0.00222112894384997,0.00052916866056284,0.000339441161642156,0.000315178021523807,0.000307369526549078,0.000305831921867719,0.000233534114312749,0.000164108035644118,0.000108409692036532,4.1178729867749e-05,0.00759151826907869,0.00104975346045958,0.00110627254159194,0.000738871718899456,0.000489137323798215,0.000338199369038335,0.000235123967053952,0.000127011518468826,0.000105441708470301,7.12631273085688e-05,9.34212699622627e-05
"17","AFL",0.000280903758571425,0.00222145420982144,0.00140118122571428,0.00364173616,0.00646861152017857,0.00684216070064584,0.00779949143860122,0.00761231495133334,0.00830808063799999,0.00887526648449999,0.00178660981128968,0.00451416772794939,0.00836978726651781,-0.000112027746714286,-0.000112027746714286,-0.000103128462693452,-7.21017246381804e-05,-6.16277678690966e-05,-4.82329683734336e-05,-4.41053674693877e-05,-3.14811821462585e-05,-4.1252220622418e-06,-7.73905661677873e-06,-1.10806623396526e-05,8.20272984107152e-05,-4.73427316726189e-05,-7.07859551726189e-05,-5.07769944046638e-05,-4.57216166293425e-05,-3.54661890888941e-05,-3.34430023526294e-05,-2.43729387350863e-05,1.19135451652535e-06,-4.19143239145878e-06,-8.42237405026901e-06,6.756469188812e-05,6.756469188812e-05,7.60492808429149e-05,5.31987149495497e-05,2.57937036366309e-05,2.81924532463483e-05,1.24003007227769e-05,3.42333677325201e-06,3.43690619862907e-05,1.82904248289731e-05,4.04480054598381e-07,0.000697284950367736,0.000187385188863832,5.1425659533061e-05,3.08506962873575e-05,3.68988899908982e-05,2.21266021652212e-05,2.78249562448117e-05,3.03318012511834e-05,1.41243717120923e-05,4.59035833889032e-06,9.89273730969833e-06
"18","AG",0.00341579660412202,0.00293867373142855,0.00453466465631944,0.00677240076071429,0.0135143391164881,0.0186078611708889,0.00691614076538094,0.00673088400850795,0.00720445122294442,0.0085575140822708,0.0125789699946032,0.0134352434575559,0.0161010149073312,-0.000111886805219742,-0.000111886805219742,-0.000168309041872769,-0.000166945764469965,-2.86913455840895e-05,-2.18097855551706e-05,-2.08167836199033e-05,-1.88341299565889e-05,-2.51045846314552e-05,-1.83170874834258e-05,-1.73770113742591e-05,-0.00015959909248909,-0.000127790900976191,-0.000176261089750993,-0.000172188872961102,-3.26021888028884e-05,-2.49487518228908e-05,-2.34383378654718e-05,-2.05818327869679e-05,-2.641177058404e-05,-1.91893413640354e-05,-1.80306043505515e-05,6.77056333826638e-05,6.77056333826639e-05,1.08687016635988e-05,4.16453248822351e-05,5.87301259216381e-05,5.46156360646113e-05,3.56888845722613e-05,9.22371541641756e-06,1.33896994170773e-05,7.712393962326e-06,5.89186898000815e-06,0.00093891134126754,0.000267833358167404,0.000156900794111435,0.000152262574843796,2.37794621644442e-05,1.16091648992179e-05,1.78202917576542e-05,2.6540695303065e-05,1.34787533884731e-05,1.04075506336863e-05,1.95009676099809e-05
"19","AGNC",9.26965406994054e-05,0.002253601135,0.00130052323407738,0.00371617662083333,0.00547518424,0.0070806783490625,0.00835226446554959,0.0107231183928254,0.0128288752561667,0.01734683452775,0.00762806184248509,0.0057326753144375,0.0151067945938392,-0.000120782669337798,-0.000120782669337798,-8.97081283216765e-05,-7.67910088831109e-05,-6.77013764331982e-05,-6.99369858692499e-05,-6.99790039311388e-05,-6.3201970648537e-05,-2.06448364432484e-05,-1.03107473011665e-05,-2.05672576070409e-05,9.5307790092262e-05,-4.87525161944444e-05,-5.36930517499999e-05,-5.30448045501373e-05,-4.99890436930294e-05,-5.57205082751671e-05,-5.8105901764652e-05,-5.52865692042124e-05,-1.47245498835208e-05,-6.36028186368829e-06,-1.7607114327177e-05,5.88097692646084e-05,5.88097692646084e-05,8.94696152146908e-05,4.85094307046193e-05,1.97200950725293e-05,6.48843575053198e-06,1.34733357389742e-05,3.51441252755305e-05,1.78494476052841e-05,1.57187341445853e-05,9.08211521278989e-06,0.000684004458686189,0.000188794973385657,3.4332756110442e-05,3.3118506432831e-05,4.11663170545852e-05,4.23809213514941e-05,5.24878556568343e-05,6.12454317203096e-05,1.79153268795384e-06,2.42150886666082e-06,1.90774775866063e-05
"20","AIG",0.00135816903156251,0.0111880956294643,0.00324532050104167,0.00701962343999998,0.00936249172553572,0.0100257564225,0.0124556072150714,0.0148819242036111,0.0175683428541111,0.024306448036,0.00123739830746033,0.000665189161812372,0.00267593885666666,-0.000188715146947916,-0.000188715146947916,-0.000133405378232887,-9.52482130872253e-05,-9.09626080615484e-05,-8.89720735003196e-05,-8.90668891348825e-05,-8.40596300528847e-05,3.30878696170353e-07,1.26687361928727e-06,-1.80516414397828e-06,0.00079427751284226,0.000138949072982143,3.04267317321425e-05,1.27729583182886e-05,-1.03894392262881e-05,-2.43015037772817e-05,-3.50563034321256e-05,-4.80525729177134e-05,2.72621844438464e-05,1.92374889719413e-05,1.16604887298597e-05,9.1227083455098e-06,9.1227083455098e-06,4.57723653034805e-05,3.00522265005048e-05,3.54113655582084e-06,1.25466518805377e-05,3.25612209427178e-05,5.60017846798782e-05,3.88251627447029e-05,2.72963550650391e-05,9.67997825027268e-06,1.49652640638094e-05,1.09338420906999e-06,4.97870273717004e-05,3.26992564355949e-05,1.56671258784383e-06,1.09619168536088e-05,2.94382573243079e-05,5.40114354338105e-05,4.01952016394133e-05,2.80192797022904e-05,1.01901254704304e-05
"21","AKAM",0.000422133773080358,0.000945173040000013,0.00134049014395833,0.00317720288571429,0.00507614015999999,0.00628962731682639,0.00776698029861705,0.00773795042285712,0.00874962387415278,0.0128325972125,0.00843968805477674,0.00878560794047624,0.00628269314465285,-9.18356370877977e-05,-9.18356370877977e-05,-7.75667731153272e-05,-6.44779510301762e-05,-6.02036600453828e-05,-4.81303726958998e-05,-4.57554401157826e-05,-4.54595730381674e-05,-2.19659021416339e-05,-1.52897151140693e-05,-8.02816352270205e-06,-3.95317103958322e-05,-7.44009948571425e-05,-6.88494519999997e-05,-5.87302667783118e-05,-5.5916452939484e-05,-4.46893248872178e-05,-4.28815979898504e-05,-4.35436782875459e-05,-2.05329178487034e-05,-1.43335190136677e-05,-7.31167137623677e-06,8.77568015146083e-05,8.77568015146083e-05,0.00010161097042104,6.08224885575539e-05,2.72178114603448e-05,2.82950489238821e-05,1.07502280763821e-05,1.74017276651609e-05,1.65283819068986e-05,1.07397663316825e-05,3.45697887154892e-06,0.000818843959174283,0.000214443452048355,4.94891563604418e-05,3.88039686610055e-05,4.70937263010397e-05,3.13497379635449e-05,3.72635518820327e-05,4.9502540803643e-05,7.59990065313643e-06,5.55172828331858e-06,8.78203463566609e-06
"22","ALGN",0.00151171793166667,0.00130475463142857,0.00206006501444445,0.00315675918,0.00616194338285713,0.00868491535717363,0.00591701423369641,0.00689799894038093,0.00826262822088888,0.00628410038533327,0.00529571814235612,0.00726089801922306,0.00878693278222228,-5.48347082777777e-05,-5.48347082777776e-05,-7.7503757519841e-05,-7.88263453352413e-05,-3.6108986082211e-05,-3.54360592678569e-05,-3.70929136770451e-05,-1.74812544090352e-05,-1.03671238649026e-05,-1.05103840723152e-05,-9.96604774048714e-06,-7.55310383015875e-05,-6.17334849523809e-05,-8.09531458571427e-05,-8.11006673158798e-05,-3.78054065759659e-05,-3.67976599273181e-05,-3.82300746673643e-05,-1.82393617359147e-05,-1.0934146605281e-05,-1.08887447674488e-05,-1.02495591106763e-05,0.000124757730324628,0.000124757730324628,0.000101673986016526,4.64740942524888e-05,5.13124854235166e-05,4.0989362351925e-05,1.94127545151195e-05,1.05765909639713e-05,2.81271601836299e-05,1.55190973734366e-05,1.51909465376383e-06,0.000854843287080038,0.000201775942143594,6.15928502175848e-05,6.11743691985735e-05,2.89826799375217e-05,2.34580730036452e-05,3.26120285595467e-05,2.41982242520118e-05,1.99887059028597e-06,2.10695403709969e-06,1.17199223701056e-05
"23","ALXN",0.002420787155,0.00441160942767855,0.0027727720168254,0.00347674174047618,0.00644072233880952,0.00468624221541666,0.00321950920901587,0.00518179628301586,0.00683455797284724,0.00908142538550001,0.00766243750880947,0.0129651107606231,0.0191393900076191,-3.51984861825392e-05,-3.51984861825392e-05,-6.69989197301586e-05,-2.48951105540292e-05,-6.54690208209724e-06,-1.81645337369464e-05,-2.42514880101497e-05,-2.43979422362637e-05,-1.43606859008478e-05,-1.92766427890732e-05,-2.29021956885193e-05,0.000163883741085315,3.1162256240079e-05,-3.38185485188495e-05,-3.01794272239685e-06,9.77131326772691e-06,-5.06701878511387e-06,-1.33129040943335e-05,-1.7105552959053e-05,-8.90637830446826e-06,-1.56371139541947e-05,-2.01750418903296e-05,0.000144393952419867,0.000144393952419867,0.000112178823806209,0.000100405329033701,8.08745694236303e-05,5.82608878828355e-05,3.2254180182015e-05,3.65990313674273e-06,2.41335981476847e-05,6.75283865667856e-06,1.14170532942684e-05,0.000615428507693135,0.000108880200951134,1.44582528792916e-05,1.69083553949095e-05,1.85940399061712e-05,8.27256813855904e-06,7.69485798651578e-06,2.30644154751501e-05,4.02663889109867e-06,6.85532322384561e-06,2.16454051497589e-05
"24","AMAT",0.00109389581511905,0.00433443497291666,0.0021009405297619,0.00411502995904762,0.00769846833708334,0.00826654440128473,0.008472502402,0.0102389016924762,0.0115546040458333,0.016175343847,0.0258630926964038,0.0298007468357729,0.0194348728144445,-0.000100704471464286,-0.000100704471464286,-0.000110076208699405,-7.88203141336888e-05,-6.04803818596799e-05,-6.01645123510339e-05,-5.74764188500784e-05,-5.52433993841794e-05,-6.78608133733828e-05,-5.24805320304458e-05,-2.51246260264732e-05,0.000223349444315476,7.3135004623014e-06,-5.60672227361114e-05,-4.32099937183305e-05,-3.39185854842897e-05,-3.8845175786576e-05,-3.96712586423992e-05,-4.33732925790599e-05,-5.89826238999647e-05,-4.65563288169218e-05,-2.06855312897642e-05,7.88879671381203e-05,7.88879671381203e-05,6.91015348369624e-05,4.64801254540413e-05,2.69410896460476e-05,1.6260909268748e-05,9.70750657913791e-07,2.71855540111729e-05,2.93665293248503e-05,2.6451050584694e-05,1.36394836322223e-05,0.000555962804462975,0.000132728956728912,3.67069270965535e-05,2.32836956010242e-05,2.50958588458454e-05,2.5505588862903e-05,3.40532125345815e-05,4.9332155095157e-05,4.60496067043978e-05,3.77745380865727e-05,2.21558945491935e-05
"25","AMBA",-0.00377704047321429,0.00826566776309525,0.000642380834474206,0.0094812234498512,0.0114428469156548,0.00973571868100002,0.0110676674909107,0.0127994706801587,0.0152287409363194,0.0180614738416666,0.0117722759400447,0.0146544014514634,0.0125322213413788,-0.00044194213076885,-0.00044194213076885,-0.000253664789814484,-0.00014849185883752,-0.000121677934132172,-0.000109055994430086,-0.000104427370382053,-7.99945579299668e-05,-4.2600866885641e-05,-3.36955062608368e-05,-2.23414545405385e-05,0.000762328692862105,-4.0518522891865e-05,-5.2952985875992e-05,-1.61544056912611e-05,-2.29672108837333e-05,-2.98276507701544e-05,-3.82586438089241e-05,-3.58820735478805e-05,-9.60714569027243e-06,-1.16795862675835e-05,-5.84459394285421e-06,0.000262349692166444,0.000262349692166444,7.44870462781171e-05,2.31914192497897e-05,3.42564626264446e-05,3.26305728103037e-05,4.79217021898889e-05,5.19367125569603e-05,4.10658283710854e-06,7.66602481508502e-06,1.08563121462876e-05,1.69835559163461e-05,0.000180560980083078,3.35926902364341e-05,3.77189242604517e-06,1.41444842452891e-05,1.64880638464815e-05,3.26405977011064e-05,4.18409360639776e-05,3.3258715052945e-06,2.89779553723441e-06,7.31495720228354e-06
"26","AMC",0.00407499508787208,0.0275734333333333,0.0217306053928571,0.0570418260028273,0.0982345768437501,0.130505500663146,0.164133594449778,0.223786350675643,0.291476806636166,0.378088663333333,0.139431328436692,0.182188984192813,0.21458704791008,-0.00176556103049851,-0.00176556103049851,-0.00156932636259797,-0.0013893462151129,-0.00131195573247464,-0.00144546944465639,-0.00157913083268294,-0.00137001343679656,-0.000370839269448821,-0.000325619724140659,-0.000288372675098916,0.000584282794047611,-0.000982279755649801,-0.00117768572517361,-0.00113112161900893,-0.00111934558292168,-0.00129087445619941,-0.00145001853463095,-0.00128393857142857,-0.000306459986584544,-0.00028266097049265,-0.000256183033666777,0.0015859685918961,0.0015859685918961,0.0013901486190616,0.00126404577552517,0.00122453426096891,0.00136904402303661,0.00152262516449077,0.00134195559142355,0.000332344985400288,0.000299590242694907,0.000276887532704665,0.00019502945473084,0.00112232221284101,0.00115832542953406,0.00111119532089163,0.00111052285628323,0.00127753486927573,0.00144440048852313,0.00128989743394467,0.000293526969388977,0.0002738791797623,0.000257653396926206
"27","AMD",-0.00010923395825893,0.00114171910095238,0.000869369387499997,0.00282657607901785,0.00532654537500002,0.0068186897724653,0.00806472965368056,0.00946517406083329,0.00904748605420838,0.00755562969768755,0.0125599217450346,0.0235582632202221,0.0355934159830058,-9.78603345758927e-05,-9.78603345758927e-05,-9.05963222209824e-05,-7.61310300079585e-05,-6.69997017372089e-05,-6.29895264413961e-05,-5.031164842015e-05,-2.80764236481556e-05,-3.47100156254617e-05,-4.32678193390877e-05,-4.89077396455681e-05,2.72349713452383e-05,-5.61618992688491e-05,-6.97471045674606e-05,-6.23842930935485e-05,-5.67459881371162e-05,-5.47595721044796e-05,-4.34382799629451e-05,-2.34941780100189e-05,-3.12827469700882e-05,-4.09808850443687e-05,-4.71941053178814e-05,8.17321040265133e-05,8.17321040265132e-05,8.85814213153849e-05,4.91694095797716e-05,2.04217697685186e-05,1.34358951783858e-05,6.19401977201459e-06,1.85782751491288e-08,3.78426842307083e-06,1.72383378933359e-05,3.74225972513172e-05,0.000752077277433212,0.000196204356460062,5.03868089279027e-05,4.24579949762422e-05,4.7923261498672e-05,4.14199851808067e-05,3.78202338551274e-05,2.9453040526116e-05,1.83497297745213e-05,3.21990943140196e-05,4.86644685773107e-05
"28","AMGN",0.00143434281098214,0.00366336767589287,0.00168988813544643,0.002200978784375,0.00317874075839286,0.00415356168499999,0.00674088259163691,0.00846350912888889,0.0100669416293333,0.01416617202,0.0147316123557689,0.0190596939694763,0.0207295178377777,-2.55545324464288e-05,-2.55545324464287e-05,-2.9073299123512e-05,-2.98815260881082e-05,-4.3496227710285e-05,-4.62445152493865e-05,-4.74318616392923e-05,-4.66367370293695e-05,-3.64308754651692e-05,-3.22218485530057e-05,-2.64317466120487e-05,0.000197347954044644,4.87462963839288e-05,8.07711529166678e-06,-5.38674735282551e-06,-2.52255320962626e-05,-3.1579877980237e-05,-3.51844722716509e-05,-3.84718107842753e-05,-3.03239580270576e-05,-2.81468487999696e-05,-2.33782878929929e-05,0.000154037906155977,0.000154037906155977,0.000150104444412855,9.54189134996219e-05,4.39252437954426e-05,3.01809063703954e-05,9.07380655287237e-06,1.85788916563631e-05,2.06340858336336e-06,6.1923671072539e-06,1.49466042177977e-05,0.000581964294733807,9.12961608072841e-05,2.74374109312247e-05,1.45395507644808e-05,1.64028054578184e-05,1.82402910565641e-05,2.95664261638332e-05,4.44306733003724e-05,1.73909408314906e-05,1.93650580696205e-05,2.48486511524222e-05
"29","AMLP",0.00133472337790179,0.00377772373363095,0.00188727850193453,0.00299238875,0.00721127777208334,0.00947578005553471,0.00779135366751787,0.0087925238611746,0.00996471888695836,-0.00038987893641668,0.00338603324382438,-0.017474258563754,-0.038368001176498,-5.52555124032736e-05,-5.52555124032736e-05,-9.79425732363592e-05,-8.94621612926694e-05,-5.29231990952137e-05,-4.90644768636369e-05,-4.74175577420691e-05,6.31722459457316e-06,-5.6200270299249e-06,3.43857073887674e-05,5.43872939101366e-05,0.000189044523169642,2.61778327876982e-05,-5.72259006408732e-05,-6.2616003537404e-05,-3.28986060154666e-05,-3.29921061022608e-05,-3.39944788644364e-05,1.52659438463283e-05,1.07312462960704e-06,3.88518871981443e-05,5.77338697399026e-05,0.000124336926199132,0.000124336926199132,8.12351703000082e-05,3.58382782950607e-05,3.44982724105138e-05,2.7360944756145e-05,9.08811045009556e-06,3.43750699675796e-05,3.28742570186076e-05,6.04151888345192e-05,6.58724363043876e-05,0.000590267725608809,0.000113864624403515,3.78656050013154e-05,4.26897054200977e-05,2.40758793770223e-05,1.96525191785879e-05,2.83764327566187e-05,9.3070813302312e-06,1.4006141825174e-05,4.76336779284934e-05,5.62635064804733e-05
"30","AMRN",-0.0202657716069792,0.0134352121650595,-0.0158883029790179,-0.00713336572309525,-0.0064497641216667,-0.0129083832742222,-0.01585811205,-0.00526914678409513,0.0112546133687361,0.0513407524703126,0.0781159129192507,0.09234058642075,0.078359206220268,-0.000437746862796131,-0.000437746862796131,-0.000230266791421875,-8.08504212390873e-05,-3.61283570244193e-05,-9.86620054137108e-05,-0.000173188928437996,-0.00026229495999008,-0.000269538861715698,-0.000205861714858737,-0.000135102709352393,0.00293235151440774,0.000685619262938493,0.000331416271445437,0.000289490059772327,0.000240109214877537,0.000123054993086544,1.19813120677114e-05,-0.000138848132986275,-0.000177207399326551,-0.000144251141235266,-8.89369781578198e-05,0.000258154424193725,0.000258154424193725,5.10890478855072e-05,4.44500183486429e-05,5.12931144813083e-05,2.22365837939289e-05,0.000116683260245831,0.000234237114617073,0.000231044577667166,0.000179832233412985,0.000123617566958142,0.00215303926562929,0.00054557680574728,0.000350776567084995,0.000309416357889634,0.000248931941515982,0.000136394580010217,1.75993581755291e-05,0.000144806995502372,0.000164274382130984,0.000135469350504917,9.04073414172491e-05
"31","AMT",0.00070647116208333,0.00108736860375001,0.00149038035352183,0.00305819873639881,0.00437853078333333,0.00528209661299306,0.00666366752080357,0.0082371296768889,0.00979773332037502,0.0163452786052291,0.022782613164509,0.0265464970612381,0.0187155336996826,-7.83909191438495e-05,-7.83909191438495e-05,-6.12009936875e-05,-5.02815983616453e-05,-4.88294783501659e-05,-4.95438060184577e-05,-4.99519898807235e-05,-5.72850089492521e-05,-6.04825808285634e-05,-4.72395354646339e-05,-2.46699486816428e-05,-4.03011749771818e-05,-6.56943377549602e-05,-5.48527029930554e-05,-4.60959121894841e-05,-4.57073681725702e-05,-4.70379017969664e-05,-4.78591467946429e-05,-5.58897802251983e-05,-5.94390261938601e-05,-4.65431964487899e-05,-2.41481713642912e-05,0.000101201519458557,0.000101201519458557,0.000117976749848867,7.50188412260848e-05,3.85919931555617e-05,2.68816156013242e-05,6.55367831144108e-06,2.92271635762456e-05,2.19882967800308e-05,2.12100540188821e-05,1.31848062873918e-05,0.000819613423755633,0.000205736794946173,3.54924073534975e-05,2.61696140721778e-05,3.6884641534126e-05,3.36983148732935e-05,4.22411006868252e-05,6.18486427412954e-05,4.65060089982932e-05,3.77614057184408e-05,2.56185346237205e-05
"32","AMZN",0.000503218673169642,0.00205456411166667,0.00175751840642857,0.00426611787294643,0.00661158386357143,0.00729648513749999,0.00852083562612699,0.00951254681526985,0.00881279877255558,0.00779959375406255,0.00776682358252483,0.00646423705251198,0.00401489161889901,-0.000125429973325893,-0.000125429973325893,-0.000101806086506696,-7.4651279827806e-05,-6.5718171745552e-05,-5.92718956717119e-05,-4.56570335131096e-05,-2.67266486479594e-05,-1.99002874228909e-05,-1.08976570006258e-05,-4.81051088456078e-06,2.97045705238097e-05,-7.37184587093254e-05,-7.59503291984126e-05,-5.76035277564101e-05,-5.30022255283633e-05,-4.90656756815999e-05,-3.71331574774116e-05,-2.10440646241607e-05,-1.56500259475566e-05,-8.06155930684701e-06,-2.68538014689362e-06,5.41624652765131e-05,5.41624652765131e-05,7.73716570296709e-05,5.06491597599241e-05,2.17032997601755e-05,1.715352594807e-05,1.08486346790551e-05,1.33119672504709e-06,1.85939966256416e-05,1.51318244451259e-05,6.67463150969018e-06,0.000749607678254641,0.000213760915900538,5.65900335588548e-05,3.76772296391038e-05,4.41794988899191e-05,3.57260887579269e-05,3.15151113695939e-05,2.70029271402579e-05,2.71700875198967e-06,7.202314235021e-07,4.15574340632295e-06
